City,valid_Date,Moonrise_Timestamp,Relative_Humidity,Average_Preasure,Sunset_Timestamp,Average_Ozone,Moon_Phase,Wind_Direction,Wind_Speed,Verbal_Wind_Direction,Wind_Gust_Speed,Snow_Depth,Clouds,Sunrise_Timestamp,Temperature,Maximum_Temperature,Minimum_Temperature,Minimum_Feels_Like_Temperature,Maximum_Feels_Like_Temperature,Probablity_of_Precipitation,Sea_Level_Preasure,Visiblity,Dew_Point,Accumalated_Snowfall,UX_Index,Wind_Direction,Solar_radiation,Cloud_High_Level,Equivalent_Precipitation,Weather_icon_Code,Weather_Code,Mooneset_Timestamp,Mid_cloud_coverage,Low_cloud_coverage,Weather_Description
Antim,30-03-2019,1553908250,58,999.681,1553967273,398.307,0.205877,ENE,6.14925,east-northeast,12.4151,0,25,1553918190,5.1,9.9,1.4,-2.9,9.8,0,1026.3,24.1,-2.6,0,2.99104,69,None,6,0,c02d,802,1553950000,0,24,Scattered clouds
Antim,31-03-2019,1553996948,59,996.793,1554050141,371.587,0.132857,S,3.55291,south,8.10564,0,23,1554004486,8.4,13.9,2.5,-1.8,13.5,15,1022.95,24.1002,0.8,0,5.45356,176,None,0,0.375,c02d,802,1554036303,0,23,Scattered clouds
Antim,01-04-2019,1554085358,66,997.221,1554136609,352.604,0.0735973,S,2.44078,south,5.80649,0,19,1554090782,9.5,16.2,4.6,1.1,16.1,0,1023.21,24.1,3,0,6.42778,184,None,0,0,c02d,801,1554126248,0,19,Few clouds
Antim,02-04-2019,1554173547,64,1011.58,1554223078,348.533,0.0307237,SSW,3.29204,south-southwest,5.21218,0,8,1554177078,12.5,16.9,7.4,8.1,16.9,0,1026.55,24.1,5.5,0,5.70741,209,None,4,0,c02d,801,1554216223,0,4,Few clouds
Antim,03-04-2019,1554261580,63,1013.36,1554309546,353.764,0.00659505,NE,2.15131,northeast,3.226,0,6,1554263375,12.3,16.1,7.5,8.4,16.1,0,1028.08,24.1,4.7,0,5.47492,50,None,5,0,c02d,801,1554306232,0,1,Few clouds
Antim,04-04-2019,1554349523,66,1010.97,1554396014,366.165,0.00304129,ESE,2.58164,east-southeast,5.04821,0,59,1554349672,11.7,15.2,7.3,8.1,15.3,0,1025.64,21.85,5.2,0,3.7211,103,None,52,0,c03d,803,1554396294,17,0,Broken clouds
Antim,05-04-2019,1554437436,70,1009.8,1554482482,383.199,0.0211451,ENE,3.86436,east-northeast,7.41292,0,1,1554435970,11.1,14.7,6.8,7.4,14.8,0,1024.65,24.1001,5.2,0,5.95485,59,None,0,0,c01d,800,1554486429,0,0,Clear Sky
Antim,06-04-2019,1554525383,68,1009.14,1554568950,346.443,0.0211451,NE,3.25843,northeast,4.70845,0,0,1554522267,11.8,15.9,7.1,7.8,15.8,0,1023.97,24.1001,5.4,0,6.03762,50,None,0,0,c01d,800,1554572829,0,0,Clear Sky
Antim,07-04-2019,1554613429,71,1005.7,1554655418,351.345,0.0611122,ESE,3.58996,east-southeast,6.5,0,16,1554608566,11.7,16.1,6.9,7.3,16.1,0,1020.32,24.1001,6,0,4.9242,108,None,16,0,c02d,801,1554663048,0,0,Few clouds
Mallow,23-03-2019,1553373963,73,1023.46,1553366899,374.688,0.856572,S,1.26507,south,4.43914,0,96,1553322364,6,8.5,3.5,-0.6,8.5,0,1034.51,0,1.6,0,1.87554,174,None,94,0,c04d,804,1553329287,90,13,Overcast clouds
Mallow,24-03-2019,1553465215,77,1024.8,1553453404,360.662,0.770899,W,2.89453,west,10.3917,0,29,1553408623,5.5,10.2,1.1,-3.5,10.2,15,1035.85,0,1.8,0,3.74088,280,None,17,0.0351562,c02d,802,1553417356,3,13,Scattered clouds
Mallow,25-03-2019,1553556275,81,1026.2,1553539909,326.206,0.675327,SW,1.43191,southwest,3.54338,0,62,1553494882,7.2,11.4,2.9,-1.3,11.4,0,1037.27,0,4.1,0,2.71519,219,None,13,0,c03d,803,1553505714,0,50,Broken clouds
Mallow,26-03-2019,1553560659,82,1025.94,1553626415,314.186,0.574936,SSW,2.16234,south-southwest,8.03423,0,29,1553581140,7.7,12.4,2.2,-2.1,12.4,0,1037.02,0,5.1,0,4.0834,212,None,0,0,c02d,802,1553594446,0,29,Scattered clouds
Mallow,27-03-2019,1553651058,84,1026.16,1553712920,331.922,0.473948,W,1.10601,west,3.68185,0,38,1553667399,8.5,13,4.2,0.3,13,0,1037.18,0,6,0,3.67315,279,None,0,0,c02d,802,1553683606,0,38,Scattered clouds
Mallow,28-03-2019,1553740965,85,1017.97,1553799425,335.952,0.375827,SSE,4.39107,south-southeast,11.5157,0,26,1553753658,8.3,13.8,3.6,-0.4,13.5,0,1032.62,24.1,5.8,0,4.39326,147,None,26,0,c02d,802,1553773184,0,0,Scattered clouds
Mallow,29-03-2019,1553830322,88,1011.54,1553885930,335.082,0.283549,SSE,5.36303,south-southeast,12.4012,0,42,1553839917,9.5,14.5,5.9,2.8,14.3,15,1026,20.975,7.5,0,2.17199,161,None,23,0.0625,c03d,803,1553863107,0,23,Broken clouds
Mallow,30-03-2019,1553919148,92,1001.09,1553972435,340.207,0.19987,SSE,5.95497,south-southeast,12.7151,0,76,1553926176,9.8,11.6,8,8.2,11.7,10,1015.37,23.575,8.5,0,2.26811,168,None,9,0.625,c04d,804,1553956870,0,74,Overcast clouds
Mallow,31-03-2019,1554007520,81,1002.35,1554058940,381.895,0.127519,W,3.8898,west,9.71316,0,60,1554012436,6.2,9.9,2.1,-2.3,9.7,30,1016.78,22.6752,3,0,2.64946,279,None,34,2.25,c03d,803,1554043573,15,40,Broken clouds
Mallow,01-04-2019,1554095539,81,1010.25,1554145445,406.415,0.0692483,WSW,2.77523,west-southwest,5.70025,0,3,1554098695,3.7,10.4,0.1,-4.8,9.7,15,1025.05,24.1,0.6,0,4.71972,246,None,0,0.0625,c02d,801,1554133952,0,3,Few clouds
Mallow,02-04-2019,1554183307,87,1010.95,1554231950,372.583,0.0277328,SSW,3.75932,south-southwest,6.31218,0,44,1554184955,7.8,11.3,4.1,0.7,11.1,15,1025.57,24.05,5.7,0,3.31651,207,None,20,0.375,c03d,803,1554224377,0,34,Broken clouds
Mallow,03-04-2019,1554270909,86,998.44,1554318455,385.164,0.0277328,S,4.87781,south,9.926,0,87,1554271215,6.5,9.2,3,0.1,9.1,10,1012.63,20,4.3,0,2.27452,181,None,82,0.6875,c04d,804,1554310777,50,14,Overcast clouds
Mallow,04-04-2019,1554358416,79,990.54,1554404960,427.115,0.00534121,NW,5.35603,northwest,12.4235,0,78,1554357476,4.6,6.3,-0.2,-1.1,2.8,45,1004.7,13.6,1.1,0,3.0641,308,None,26,3.875,c04d,804,1554401250,54,48,Overcast clouds
Mallow,05-04-2019,1554445893,80,997.416,1554491465,466.299,0.00387491,SW,2.39304,southwest,4.01292,27.8,76,1554443737,2.7,6.8,-1.6,-6.2,3,60,1011.9,6.75009,-0.7,27.75,3.16833,232,None,0,2.75,s01d,600,1554491785,76,0,Light snow
Mallow,06-04-2019,1554533402,88,985.666,1554577970,418.943,0.0243552,SE,8.95449,southeast,23.0085,44.2,57,1554529998,3,7.8,0.4,-4.5,2.2,75,1000.15,12.8501,1.2,20.25,2.86603,143,None,40,9.625,s04d,610,1554582401,44,22,Mix snow/rain
Mallow,07-04-2019,1554621013,91,979.051,1554664475,485.995,0.0668956,E,8.30143,east,15.8,0,68,1554616259,6.8,8.2,5.1,1.8,8.2,65,992.649,11.9001,5.4,0,3.08277,91,None,34,8.8125,r04d,520,1554673103,48,42,Light shower rain
Wexford,23-03-2019,1553373963,74,1026.09,1553366899,363.849,0.856572,S,2.37625,south,7.22332,0,99,1553322364,6.3,8.5,3.8,-0.1,8.5,0,1034.2,0,1.8,0,1.86322,185,None,96,0,c04d,804,1553329287,97,0,Overcast clouds
Wexford,24-03-2019,1553465215,73,1026.46,1553453404,365.941,0.770899,WNW,3.0978,west-northwest,10.7229,0,31,1553408623,6.4,11,2.4,-1.9,11,0,1034.57,0,1.9,0,3.58828,292,None,12,0,c02d,802,1553417356,0,19,Scattered clouds
Wexford,25-03-2019,1553556275,81,1028.7,1553539909,329.96,0.675327,S,2.39855,south,6.88156,0,58,1553494882,7.5,11.5,4.9,1.2,11.5,0,1036.83,0,4.4,0,3.6169,189,None,10,0,c03d,803,1553505714,1,52,Broken clouds
Wexford,26-03-2019,1553560659,85,1028.97,1553626415,315.44,0.574936,WSW,3.27812,west-southwest,10.8135,0,44,1553581140,8.3,11.4,5.3,1.8,11.4,0,1037.03,0,5.6,0,3.20557,237,None,0,0,c03d,803,1553594446,0,44,Broken clouds
Wexford,27-03-2019,1553651058,84,1028.92,1553712920,332.735,0.473948,W,2.05294,west,6.08031,0,43,1553667399,8.6,13.1,5.1,1.5,13.1,0,1036.96,0,5.8,0,2.44059,279,None,0,0,c03d,803,1553683606,0,43,Broken clouds
Wexford,28-03-2019,1553740965,85,1032.08,1553799425,337.99,0.375827,SE,4.0524,southeast,7.3324,0,32,1553753658,9.7,10.7,8.6,8.6,10.6,0,1034.27,24.1,7.2,0,3.28419,133,None,32,0,c02d,802,1553773184,0,0,Scattered clouds
Wexford,29-03-2019,1553830322,88,1026.2,1553885930,337.069,0.283549,SSE,5.59948,south-southeast,11.7012,0,11,1553839917,9.9,11.3,8.8,8.8,10.9,0,1028.23,24.1,8.1,0,5.04323,168,None,11,0,c02d,801,1553863107,0,0,Few clouds
Wexford,30-03-2019,1553919148,90,1016.21,1553972435,341.707,0.19987,S,6.55552,south,11.9151,0,17,1553926176,9.9,11,9.1,9.2,10.9,0,1018.01,24.1,8.4,0,4.22123,178,None,13,0,c02d,801,1553956870,0,4,Few clouds
Wexford,31-03-2019,1554007520,79,1013.96,1554058940,371.733,0.127519,W,6.08502,west,12.3132,0,88,1554012436,9,10.3,7.1,3.9,10.2,30,1016.16,22.0502,5.4,0,1.97174,267,None,65,2.125,c04d,804,1554043573,20,49,Overcast clouds
Wexford,01-04-2019,1554095539,71,1022.52,1554145445,412.315,0.0692483,WNW,4.4047,west-northwest,8.41747,0,14,1554098695,6.2,10,4.2,0.7,8.9,0,1024.66,24.1,1.2,0,5.13616,291,None,13,0,c02d,801,1554133952,3,0,Few clouds
Wexford,02-04-2019,1554183307,81,1023.57,1554231950,377.633,0.0277328,SW,4.297,southwest,5.51218,0,8,1554184955,8.4,10.8,5.5,2.8,10.8,0,1026.65,24.1,5.4,0,5.10096,227,None,2,0,c02d,801,1554224377,0,6,Few clouds
Wexford,03-04-2019,1554270909,88,1011.64,1554318455,376.414,0.0277328,S,3.05588,south,4.55939,0,54,1554271215,7.4,9.6,5.2,2.2,9.1,25,1014.53,21.4,5.4,0,2.77212,191,None,52,1.6875,c03d,803,1554310777,6,11,Broken clouds
Wexford,04-04-2019,1554358416,75,999.527,1554404960,411.015,0.00534121,WNW,5.69326,west-northwest,9.52354,0,67,1554357476,7.2,7.8,2.8,3.7,7.5,50,1002.68,9.7,2.8,0,4.0474,296,None,52,4.625,c03d,803,1554401250,60,54,Broken clouds
Wexford,05-04-2019,1554445893,66,1009.23,1554491465,483.699,0.00387491,W,2.66766,west,3.41263,0,34,1554443737,4.9,8.3,1.4,-1.9,7.4,30,1012,23.9001,-1.2,0,5.27434,266,None,0,2,c02d,802,1554491785,34,0,Scattered clouds
Wexford,06-04-2019,1554533402,72,1003.03,1554577970,417.043,0.0243552,SSE,9.23663,south-southeast,19.8085,0,32,1554529998,5.7,7.1,4.5,0.5,3.9,30,1005.82,14.4501,1.1,0,3.38237,164,None,15,2.125,c02d,802,1554582401,12,20,Scattered clouds
Wexford,07-04-2019,1554621013,84,993.51,1554664475,467.995,0.0668956,ESE,11.3612,east-southeast,16.3479,0,88,1554616259,8.8,9.4,8.2,8.2,9.4,80,996.257,4.25008,6.3,0,2.46947,110,None,52,18.875,r02d,501,1554673103,76,60,Moderate rain
Carlow,23-03-2019,1553369696,80,1022.27,1553362748,318.865,0.860747,WNW,3.61179,west-northwest,10.8656,0,94,1553318122,8.2,11.5,4.4,0.6,11.5,0,1028.17,0,4.8,0,1.87955,293,None,70,0,c04d,804,1553324605,31,47,Overcast clouds
Carlow,24-03-2019,1553461135,76,1020.94,1553449266,391.875,0.775919,W,2.85863,west,10.1643,0,60,1553404369,5.6,9.4,3.1,-1,9.4,0,1026.88,0,1.4,0,3.59991,276,None,42,0,c03d,803,1553412505,52,6,Broken clouds
Carlow,25-03-2019,1553552376,74,1010.41,1553535783,409.71,0.680905,WNW,5.64828,west-northwest,16.5488,0,55,1553490616,5.4,8.6,3.5,-0.5,8.6,30,1016.31,0,0.9,0,3.24284,299,None,0,1.96484,c03d,803,1553500707,39,39,Broken clouds
Carlow,26-03-2019,1553556930,77,1020.42,1553622300,349.976,0.580781,WNW,3.83714,west-northwest,13.4334,0,38,1553576863,4.8,8.5,2.3,-2.1,8.5,0,1026.39,0,0.6,0,4.55413,303,None,14,0,c02d,802,1553589315,20,20,Scattered clouds
Carlow,27-03-2019,1553647467,93,1022.24,1553708817,358.648,0.479775,W,4.07673,west,10.8935,0,97,1553663110,6.2,7.9,4.4,0.6,7.9,30,1028.19,0,5.1,0,1.85908,263,None,15,2.05469,r04d,520,1553678407,74,94,Light shower rain
Carlow,28-03-2019,1553737458,79,1031.59,1553795334,369.265,0.381377,SW,2.01019,southwest,3.3,0,4,1553749357,7.2,13.2,1.9,-1.9,13.2,0,1036.68,24.1,3.4,0,4.63391,233,None,0,0,c02d,801,1553767986,0,4,Few clouds
Carlow,29-03-2019,1553826833,75,1030.31,1553881851,351.157,0.288603,SSW,2.34964,south-southwest,4.03395,0,0,1553835604,9.3,15.3,4.4,0.9,15.2,0,1035.3,24.1,4.7,0,4.73333,203,None,0,0,c01d,800,1553857975,0,0,Clear Sky
Carlow,30-03-2019,1553915615,68,1024.72,1553968368,326.194,0.204255,SW,2.39705,southwest,4.5135,0,0,1553921852,10.9,17.5,5.4,2.4,17.4,0,1029.67,24.1,4.9,0,4.84829,214,None,0,0,c01d,800,1553951848,0,0,Clear Sky
Carlow,31-03-2019,1554003897,65,1019.69,1554054886,330.133,0.131098,S,2.51643,south,4.01231,0,0,1554008099,12.3,18.8,6.9,7.4,18.2,0,1024.64,24.1002,5.8,0,4.89014,183,None,0,0,c01d,800,1554038685,0,0,Clear Sky
Carlow,01-04-2019,1554091802,69,1016.4,1554141403,355.695,0.0719123,S,3.51825,south,6.80649,0,2,1554094347,12.3,19.7,8,8.7,18.6,0,1021.29,24.1,6.5,0,4.50207,185,None,2,0,c02d,801,1554129208,0,0,Few clouds
Carlow,02-04-2019,1554179442,68,1021.71,1554227920,379.133,0.0294,NW,2.9504,northwest,6.05602,0,46,1554180595,9.9,12.8,4.3,8,11.8,10,1025.59,24.1,3.7,0,4.27861,318,None,41,0.625,c03d,803,1554219780,5,19,Broken clouds
Carlow,03-04-2019,1554266910,69,1020.23,1554314437,392.314,0.00596509,SE,3.39677,southeast,7.226,0,4,1554266843,10.6,17.8,3.9,0.6,16.8,0,1024.27,24.1,4.9,0,4.64359,136,None,4,0,c02d,801,1554310399,0,0,Few clouds
Carlow,04-04-2019,1554354281,69,1007.13,1554400954,386.265,0.00596509,SSE,5.10284,south-southeast,10.8235,0,38,1554353091,15.7,21,9.7,10.8,20.2,10,1010.93,24.1,9.5,0,3.15819,153,None,33,0.6875,c02d,802,1554396799,8,3,Scattered clouds
Carlow,05-04-2019,1554441618,87,1003.56,1554487471,359.249,0.00345275,WNW,3.40198,west-northwest,7.71292,0,80,1554439340,11.3,11.5,9.4,10.8,11.8,20,1006.92,22.1001,9.3,0,2.48173,295,None,79,1.375,c04d,804,1554487482,52,4,Overcast clouds
Carlow,06-04-2019,1554528982,81,1002.63,1554573988,381.393,0.0229328,NNW,4.99344,north-northwest,9.51224,0,92,1554525589,8.8,11.1,5.1,3.3,11,70,1006.38,9.85006,5.6,0,2.13181,345,None,84,10.625,r01d,500,1554578250,57,76,Light rain
Carlow,07-04-2019,1554616439,83,1007.69,1554660505,398.045,0.0645663,NNW,1.98141,north-northwest,2.84791,0,86,1554611839,7.4,10.6,3.9,0.5,10.6,40,1011.7,13.1501,4.4,0,1.78783,341,None,78,3.5625,c04d,804,1554669108,56,34,Overcast clouds
Tuam,23-03-2019,1553374597,72,1028.15,1553367499,387.554,0.856024,WSW,1.72153,west-southwest,4.5601,0,79,1553322963,6.1,9.4,2.4,-2,9.4,0,1034.28,0,1.3,0,2.38773,238,None,49,0,c04d,804,1553329898,61,28,Overcast clouds
Tuam,24-03-2019,1553465848,74,1028.3,1553454005,359.887,0.770263,W,3.87514,west,12.7803,0,51,1553409222,6.9,10.9,2.7,-1.6,10.9,0,1034.43,0,2.5,0,2.89382,265,None,14,0,c03d,803,1553417969,0,45,Broken clouds
Tuam,25-03-2019,1553556906,80,1030.65,1553540510,320.09,0.674641,WSW,1.76133,west-southwest,6.02856,0,40,1553495481,7.5,11.3,4.2,0.4,11.3,0,1036.77,0,4.2,0,2.85745,244,None,4,0,c02d,802,1553506328,0,37,Scattered clouds
Tuam,26-03-2019,1553561289,85,1030.1,1553627015,317.898,0.574232,SW,3.69984,southwest,10.7305,0,71,1553581739,7.6,10.6,4.2,0.3,10.6,0,1036.23,0,5.1,0,1.91937,217,None,0,0,c04d,804,1553595063,0,70,Overcast clouds
Tuam,27-03-2019,1553651685,83,1030.28,1553713521,340.229,0.473253,SW,4.02375,southwest,8.16695,0,86,1553667998,9.1,11.5,7.3,7.3,11.5,0,1036.38,0,6.2,0,2.05668,231,None,7,0,c04d,804,1553684226,8,80,Overcast clouds
Tuam,28-03-2019,1553741587,81,1026.21,1553800026,337.34,0.375163,SSE,3.56921,south-southeast,9.9157,0,61,1553754257,8.9,15.8,3.2,-0.9,15.8,0,1032.27,24.1,5.6,0,2.74705,160,None,61,0,c03d,803,1553773807,0,0,Broken clouds
Tuam,29-03-2019,1553830941,86,1019.02,1553886531,327.944,0.282936,SSE,4.8806,south-southeast,13.9012,0,46,1553840516,9.6,15.9,4.7,1.1,15.9,0,1025.24,23.9,7.3,0,2.14427,168,None,46,0,c03d,803,1553863733,0,0,Broken clouds
Tuam,30-03-2019,1553919763,89,1007.94,1553973036,332.069,0.199326,S,5.97165,south,13.8149,0,49,1553926775,10,14.3,6.9,3.7,13.9,25,1014.11,23.0375,8.2,0,4.2692,173,None,17,1.75,c03d,803,1553957497,8,36,Broken clouds
Tuam,31-03-2019,1554008132,77,1009.01,1554059541,383.233,0.127062,WSW,5.00184,west-southwest,11.1132,0,53,1554013035,6.6,9.8,3.1,-1,9.6,40,1015.06,20.5002,2.7,0,2.60363,257,None,29,3.1875,c03d,803,1554044201,26,34,Broken clouds
Tuam,01-04-2019,1554096150,76,1016.77,1554146046,400.015,0.0688992,WSW,4.05148,west-southwest,8.70649,0,12,1554099294,5,10.5,2.3,-2.1,9.4,15,1023.17,24.1,1,0,3.65879,240,None,0,0.1875,c02d,801,1554134580,0,12,Few clouds
Tuam,02-04-2019,1554183916,86,1018.38,1554232551,379.133,0.0275089,SW,4.83875,southwest,9.45602,0,84,1554185554,9.3,11.3,7.2,8,10.6,15,1023.61,24.1,6.9,0,1.73717,222,None,36,1,c04d,804,1554225006,19,74,Overcast clouds
Tuam,03-04-2019,1554271517,88,1006.03,1554319056,386.264,0.0275089,S,5.55934,south,11.3594,0,91,1554271814,7.4,8.4,5.5,3.6,8.1,30,1010.99,15.9,5.4,0,1.86079,181,None,81,2.125,c04d,804,1554311406,69,64,Overcast clouds
Tuam,04-04-2019,1554359024,77,998.668,1554405561,427.815,0.0052572,NW,4.54492,northwest,11.8235,0,78,1554358075,4.5,6.4,0.8,-1.6,2.9,55,1003.96,10.2,0.5,0,2.46174,305,None,27,5.9375,r04d,520,1554401878,51,58,Light shower rain
Tuam,05-04-2019,1554446501,78,1005.18,1554492066,469.899,0.00394079,SW,3.97893,southwest,7.11292,27,50,1554444336,3.3,7.1,-0.7,-4.7,3.1,60,1010.48,6.80009,-0.2,27,4.35392,219,None,0,2.6875,s01d,600,1554492414,50,0,Light snow
Tuam,06-04-2019,1554534010,87,996.514,1554578571,419.943,0.024575,SE,8.04592,southeast,20.6085,41.4,53,1554530597,2.9,5.6,0.2,-4.6,2.1,65,1001.56,13.2501,1,15.75,3.11953,135,None,39,5.75,s04d,610,1554583031,40,18,Mix snow/rain
Tuam,07-04-2019,1554621622,88,993.395,1554665076,477.545,0.0672667,E,10.3433,east,16.7479,0,94,1554616858,6.6,7.4,5.9,2.5,7.4,65,998.581,14.5001,4.7,0,1.94001,79,None,66,8.4375,r04d,520,1554673733,74,90,Light shower rain
Tullamore,23-03-2019,1553373963,73,1024.97,1553366899,381.181,0.856572,W,1.71523,west,5.13594,0,82,1553322364,5.9,9,1.9,-2.5,9,0,1034.37,0,1.2,0,2.19072,269,None,75,0,c04d,804,1553329287,74,31,Overcast clouds
Tullamore,24-03-2019,1553465215,79,1024.94,1553453404,363.387,0.770899,W,4.89768,west,14.1516,0,56,1553408623,6,10.4,1.7,-2.8,10.4,15,1034.26,0,2.6,0,2.78741,269,None,23,0.0761719,c03d,803,1553417356,0,37,Broken clouds
Tullamore,25-03-2019,1553556275,83,1027.34,1553539909,322.735,0.675327,W,2.19459,west,7.61803,0,71,1553494882,7.6,10.8,4.6,0.9,10.8,15,1036.68,0,4.7,0,2.35924,270,None,9,0.0117188,c04d,804,1553505714,6,62,Overcast clouds
Tullamore,26-03-2019,1553560659,80,1027.22,1553626415,316.694,0.574936,WSW,2.86754,west-southwest,9.06255,0,55,1553581140,7.6,11.5,3.9,0,11.5,0,1036.55,0,4.3,0,3.69243,241,None,0,0,c03d,803,1553594446,0,55,Broken clouds
Tullamore,27-03-2019,1553651058,82,1027.52,1553712920,338.535,0.473948,W,3.38411,west,7.50119,0,99,1553667399,8.5,11.5,6.3,3,11.5,0,1036.82,0,5.5,0,1.91444,259,None,28,0,c04d,804,1553683606,10,93,Overcast clouds
Tullamore,28-03-2019,1553740965,81,1021.66,1553799425,337.665,0.375827,SSE,3.50882,south-southeast,9.2157,0,47,1553753658,8.6,15.2,3.3,-0.6,14.9,0,1033.39,24.1,5.5,0,3.45315,158,None,47,0,c03d,803,1553773184,0,0,Broken clouds
Tullamore,29-03-2019,1553830322,86,1014.96,1553885930,330.769,0.283549,S,4.67637,south,12.5012,0,26,1553839917,9.5,15.3,4.9,1.2,14.9,0,1026.75,22.975,7.1,0,3.70632,169,None,26,0,c02d,802,1553863107,0,0,Scattered clouds
Tullamore,30-03-2019,1553919148,83,1004.24,1553972435,334.469,0.19987,S,5.84019,south,13.5466,0,31,1553926176,10.3,15.4,7,3.9,15.1,10,1015.87,23.35,7.3,0,4.62569,171,None,15,0.625,c02d,802,1553956870,4,13,Scattered clouds
Tullamore,31-03-2019,1554007520,79,1003.63,1554058940,377.67,0.127519,WSW,4.43332,west-southwest,14.1132,0,70,1554012436,7.1,10.3,3,-1.2,10.1,35,1015.2,21.4877,3.5,0,2.62413,255,None,53,2.6875,c04d,804,1554043573,25,44,Overcast clouds
Tullamore,01-04-2019,1554095539,81,1011.86,1554145445,403.075,0.0692483,WSW,3.5094,west-southwest,7.30649,0,1,1554098695,3.8,10.7,0.3,-4.6,9.9,15,1023.66,24.1,0.6,0,4.82853,239,None,0,0.125,c01d,800,1554133952,0,1,Clear Sky
Tullamore,02-04-2019,1554183307,83,1013.49,1554231950,376.033,0.0277328,SW,4.59897,southwest,10.556,0,62,1554184955,9,11.2,5.9,3.6,11.2,10,1024.67,24.1,6.2,0,1.97101,218,None,24,0.4375,c03d,803,1554224377,2,57,Broken clouds
Tullamore,03-04-2019,1554270909,80,1001.63,1554318455,385.414,0.0277328,S,5.00743,south,9.55939,0,88,1554271215,8.1,11.3,2.7,1.9,10.8,15,1012.59,14.6,4.7,0,2.40826,187,None,81,1,c04d,804,1554310777,44,34,Overcast clouds
Tullamore,04-04-2019,1554358416,73,991.717,1554404960,420.565,0.00534121,NW,5.59307,northwest,11.8235,0,58,1554357476,5.3,7.3,0,-0.8,7.3,40,1002.8,16.45,0.3,0,4.3107,305,None,38,3.125,c03d,803,1554401250,44,32,Broken clouds
Tullamore,05-04-2019,1554445893,77,999.961,1554491465,483.199,0.00387491,SW,3.335,southwest,5.31292,18,40,1554443737,2.6,7.3,-2.5,-6.9,3.7,50,1011.02,7.55009,-1.3,18,4.83567,226,None,0,1.8125,s01d,600,1554491785,39,0,Light snow
Tullamore,06-04-2019,1554533402,88,993.283,1554577970,417.843,0.0243552,SE,6.63692,southeast,18.5085,33.8,50,1554529998,2.5,5.9,-0.8,-6,2.4,55,1004.32,10.1001,0.7,15.75,3.63296,143,None,28,2.8125,s04d,610,1554582401,40,6,Mix snow/rain
Tullamore,07-04-2019,1554621013,91,987.892,1554664475,467.545,0.0668956,E,8.44135,east,16.3479,0,98,1554616259,6.5,7,6,2.6,3.8,75,998.674,6.45008,5.2,0,1.7881,90,None,84,14.125,r01d,500,1554673103,96,92,Light rain
Maynooth,23-03-2019,1553373963,73,1024.24,1553366899,379.127,0.856572,W,2.08732,west,6.2848,0,88,1553322364,5.8,9,2.2,-2.2,9,0,1034.03,0,1.3,0,1.87446,270,None,82,0,c04d,804,1553329287,72,23,Overcast clouds
Maynooth,24-03-2019,1553465215,80,1023.97,1553453404,368.908,0.770899,W,5.4642,west,14.8187,0,40,1553408623,5.8,10,1.5,-3,10,15,1033.73,0,2.5,0,2.98662,264,None,3,0.0273438,c02d,802,1553417356,2,37,Scattered clouds
Maynooth,25-03-2019,1553556275,83,1026.75,1553539909,322.752,0.675327,W,2.48086,west,7.77516,0,66,1553494882,7.4,10.2,4.1,0.3,10.2,15,1036.45,0,4.7,0,2.523,279,None,10,0.324219,c03d,803,1553505714,2,63,Broken clouds
Maynooth,26-03-2019,1553560659,81,1026.65,1553626415,318.023,0.574936,WSW,3.86263,west-southwest,9.49516,0,68,1553581140,8,11.4,5.1,1.5,11.4,0,1036.38,0,4.9,0,2.18867,248,None,3,0,c03d,803,1553594446,0,66,Broken clouds
Maynooth,27-03-2019,1553651058,84,1027.02,1553712920,340.766,0.473948,WSW,3.61654,west-southwest,7.20796,0,89,1553667399,7.9,10.5,5.2,1.6,10.5,0,1036.76,0,5.3,0,1.9263,255,None,12,0,c04d,804,1553683606,0,85,Overcast clouds
Maynooth,28-03-2019,1553740965,78,1025.37,1553799425,338.752,0.375827,S,2.45287,south,6.37164,0,44,1553753658,9.4,15.8,4.6,0.8,15.6,0,1034.01,24.1,5.6,0,3.55507,169,None,44,0,c03d,803,1553773184,0,0,Broken clouds
Maynooth,29-03-2019,1553830322,83,1018.89,1553885930,330.757,0.283549,S,3.94055,south,11.3012,0,29,1553839917,10,15.8,5.4,1.8,15.4,0,1027.52,23.575,7.1,0,4.35445,183,None,29,0,c02d,802,1553863107,0,0,Scattered clouds
Maynooth,30-03-2019,1553919148,78,1008.3,1553972435,333.207,0.19987,S,5.14564,south,12.6466,0,15,1553926176,10.7,15.8,6.9,3.7,15.3,15,1016.85,24.1,6.7,0,4.951,180,None,10,0.0625,c02d,801,1553956870,0,4,Few clouds
Maynooth,31-03-2019,1554007520,78,1006.3,1554058940,373.92,0.127519,WSW,4.94023,west-southwest,13.7132,0,66,1554012436,8.2,11,4,0.1,10.7,30,1014.8,21.2252,4.3,0,2.82675,250,None,56,2.125,c03d,803,1554043573,14,27,Broken clouds
Maynooth,01-04-2019,1554095539,79,1014.67,1554145445,403.095,0.0692483,WSW,4.12281,west-southwest,8.32662,0,2,1554098695,3.9,10.6,0.3,-4.6,9.9,15,1023.23,24.1,0.4,0,4.95083,243,None,1,0.0625,c02d,801,1554133952,0,0,Few clouds
